,Unnamed: 0,source,cos_sim,target,output
31,14078,"Он изучал жидкое, твердое и газообразное состояния тел. ",0.8904405113917818,"Он изучал жидкое, твёрдое и газообразное состояние тел. ",Он открыл новое вещество с философским значением.
32,17591,Дона Анна О боже! ,0.7047682273381434,О боже! ,Дона Анне чуть не стало плохо.
33,11460,Ей-богу! ,0.3145260181992554,Видеть её не могу! ,Честное слово я клянусь что говор
34,20846,"Всё тяжелое, что было в его отношениях к Анне, вся неопределенность, оставшаяся после их разговора, всё выскочило из его головы; он с наслаждением и волнением думал теперь о скачке, о том, что он всё-таки поспеет, и изредка ожидание счастья свидания нынешней ночи вспыхивало ярким светом в его воображении.",0.3987417930247316,"Всё тяжёлое, что было в его отношениях с Анной, всё забыл Вронский; он с волнением думал теперь о скачках. ",Он как бы забыл думать сейчас только об этом радостном возбуждении от быстрого бега лошади по полю вместе со всадником на всём скаку бросающего своё тело под копыта скакавшего коня.
35,85,"Я должен наконец говорить, высказать, что у меня накипело тут, в сердце... ",0.8451669158535124,"Я должен наконец говорить, высказать, что у меня наболело тут в сердце...",Я хочу рассказать вам кое о чем и если вы не возражаете покинуть сцену чтобы продолжить работу с нами окей
36,11381,"Вот Андрей наш, братец… Все надежды пропали. ",0.556403046617807,Все надежды пропали. ,"Брат Андрея Звягинцева назвал его ""гениальным"".."
37,21711,— спросил Павел Иваныч,0.3734802964770759,"А Павел Иванович сказал, что не понимает Сергея","как вы думаете что он ответил на этот вопрос?: ""Как же я тебя люблю"" или не"
38,7877,"Не выйди я за Урбенина, я могла бы выйти теперь за графа!» ",0.6867116463513323,"Если бы я не вышла замуж за Урбенина, я могла бы теперь выйти замуж за графа!» ","""Вы знаете о чём идёт речь"" - сказала однажды героиня романа Толстого Марья Андреевна."
39,12857,"– сказала она, совершенно забыв и не слыхав, что он сказал: «для тебя и для детей».",0.7891256418757401,"— ска зала она, забыв или не услышав, что он сказал: «для тебя и для детей». ","Она сделала это так быстро потому только тою,что была поглощена мыслями о своей работе."
40,2101,- Павлищев… Павлищев перешел в католицизм? ,0.607489851760051,Князь был вне себя. — Павлищев... перешёл в католицизм? ,Павел ли стал православным или он принял новую веру при Иване Грозном?
41,2774,"Варя промолчала, потому что не знала, замечательно это или нет. ",0.7504467769326768,"Она не знала, замечательно это или нет. ",Вова рассказал Варваре о своих родителях и неожиданно сменил тему.
42,23064,Как вы думаете?,0.9480796603791484,Как вы думаете? ,Может ли человек прожить на одну зарплату две недели и при этом не умерет
43,4911,"Он хороший человек, удивительно даже, такой хороший… И у меня вдруг точно крылья выросли на душе, я повеселела, стало мне легко и опять захотелось работать, работать… Только вот вчера произошло что-то, какая-то тайна нависла надо мной… Чебутыкин. ",0.4757265068147836,"Только вот вчера произошло что-то, какая-то тайна нависла надо мной...",В Чувашии в ходе спецоперации погиб полицейский.
44,22192,"— Как вы смешны, — сказала Дарья Александровна с грустною усмешкой, несмотря на волненье Левина. — Да, я теперь всё больше и больше понимаю,— продолжала она задумчиво. — Так вы не приедете к нам, когда Кити будет?",0.4187933910927562,"Так вы не приедете к нам, когда Кити будет? ",Какое право имеете говорить это мне как ребенку? Право же не понимаю я вас почему-то да и сама никогда бы вам этого ни за что в голову такое брякнула а вот поди ж ты какая оказия приключилась мсье лебрен.
45,5120,"Ну, да все равно. ",0.7660539971457232,"Ну, да всё равно. ",Ну и что с того.
46,6510,Какая же может быть тайна между Стивой и мной?,0.9307876662697204,Какая может быть тайна между Стивой и мной? ,Могу ли я рассказать тебе свою тайну друг мой если ты расскажешь мне все что знаешь о моем отце
47,6122,"Барин принял гуся и говорит мужику: — Спасибо, мужик, тебе за гуся, только не знаю, как мы твоего гуся делить будем. ",0.7792246344087885,"Барин взял гуся и говорит мужику:   — Спасибо, мужик, тебе за гуся. ","Барину предложили взять на себя расходы по разделу добычи газа после слов мужика про ""кусок жирного""."
48,8678,V Прошло еще несколько лет. ,0.7011063649269894,Прошло ещё несколько лет. ,В этом году прошло 10лет?.
49,11051,- С ума сошла! ,0.724954225162474,— С ума сошла! ,Что ты с ней сделала черт подери.
50,5543,"И для князя это утро началось под влиянием тяжелых предчувствий; их можно было объяснить его болезненным состоянием, но он был слишком неопределенно грустен, и это было для него всего мучительнее. ",0.6651248851036567,V  Для князя это утро началось под влиянием тяжёлых предчувствий; их можно было объяснить его болезнью. ,В утреннем видении у византийского императора были тяжелые мысли о будущем своего государства.
51,14927,Казанзаки. ,0.4569672127917905,"Ни Зурова, ни Казанзаки она не нашла. ",Казанова.
52,15875,"- Ну, - говорит, - давай ещё раз побежим! ",0.3232108356228964,Потом заяц сказал: — Давай побежим ещё раз!,Давай так сделаем еще один раунд пробегания.
53,11256,"да, я жду лошадей».",0.6923884377598001,"— О да, я жду лошадей","Трамп назвал себя ""наиболее вероятным"" победителем на выборах."
54,8007,Теперешнее отношение его к Анне и к ее мужу было для него просто и ясно. ,0.9527991981382168,Теперешнее отношение его к Анне и к её мужу было для него просто и ясно. ,"Толстой знал, что муж Анны вернется в семью после разрыва с нею."
55,23790,"- Вот, смотрите на нее, - говорила Настасья Филипповна, дрожа от озлобления, - на эту барышню! ",0.5691589553096817,"— Вот, смотрите на неё, — говорила Настасья Филипповна, дрожа от озлобления. — И я её за ангела считала! ","Марья Антоновны лицо её было покрыто багровым потом при словах о ""блате"" дочери чиновницы."
56,18289,"Как это ни сложно, Россию необходимо изучать.",0.865871647552144,"Как это ни сложно, изучать Россию необходимо. ",Глава МИД ФРГ считает необходимым изучение России.
57,7846,И вдруг потянет теплом. ,0.360765266935899,А потом будет тепло. ,И погода начнет теплеть.
58,2299,— Или ты боишься со мной играть? ,0.9355677122197928,Или ты боишься со мной играть? ,Ты не собираешься с нами в игру вступить дорогая моя куколка аааа я так волновалась да ладно тебе разве нет детка ведь всё был
59,20936,"То-есть такой сюрприз и удар, что… Видишь ли, милый, я не насчет состояния (хоть и ожидал, что у тебя побольше), но… мне счастье дочери… наконец… способен ли ты, так сказать, составить это… счастье-то? ",0.5791969089144741,"Я не насчёт состояния (хоть и ожидал, что у тебя побольше), но... мне счастье дочери... способен ли ты дать это... счастье-то? ",То есть как бы сделать тебе одолжение в таком деле если можно а то всё ищу чего хочу вот тут оно лежит потому как сам понимаешь когда имеешь такое богатство ни на какие шипучие пилюли даже смотреть противно
60,13943,"Бросить товарища не годится""",0.4451159532997149,Надо товарища нести». ,Нельзя просто бросить друга в беде.
61,20684,- Не застрелится! ,0.8078092066303775,— Не застрелится! ,Не могу поверить что он не выстрелит.
62,6348,"— Нет, ты счастливый человек. ",0.7719562307565271,— Ты счастливый человек. ,Потому что счастлив сам знаешь как сильно можешь этого желать.
63,20601,"— Так говорите, этот мистер Морбид приходит каждый вечер в десять?",0.621049519406827,"— Так вы говорите, этот слуга приходит каждый вечер в десять? ",Это тот самый парень из рекламы духов «Опиум»? Если да то как его зовут и сколько он заработает.
64,5771,"Живи, как тебе хочется, а я так не могу… — Знаменито, — сказала Эллочка презрительно",0.5959135609307358,"Живи, как тебе хочется, а я так не могу",«Как хочу жить и делать что вздумается»— девиз знаменитой актрисы.
65,14533,"В глазах его я прочел ненависть, злобу, которые вовсе не идут к его доброму, мягкому лицу.",0.3770549222564524,В его обычно добрых глазах он увидел ненависть и злобу. ,Я увидел в ее взгляде истерзанное сердце с безумными зрачками ненависти.
66,15590,"Давеча я вел себя недостаточно сдержанно, нетактично. ",0.9094439057958664,"Давеча я вёл себя недостаточно сдержанно, нетактично. ",Я был слишком мягок по отношению к ней вчера вечером.
67,747,"Я в том смысле, что тут надо бы поболее точности, так сказать, более наружной определенности: извините во мне естественное беспокойство практического и благонамеренного человека, но нельзя ли тут одежду, например, особую завести, носить что-нибудь, клеймы там, что ли, какие?.. ",0.6419508005919506,"Извините во мне естественное беспокойство практического человека, но нельзя ли тут одежду, например, особую носить, что ли?.. ","Я хочу быть похожим на неё - не внешне конечно (я имею ввиду внутреннюю суть), а именно по степени волнения за судьбы других людей... ну типа как у Шерлока Холмса или Эркюля Пуаро. Не знаю возможно это будет выглядеть странно с моей стороны если я скажу вам об этом вслух )),но лично для меня было очень важно понять его точку зрения... может даже лучше чем сама беседа."
68,5889,"- Нет, не постыжусь… Вы не по своей воле у Тоцкого были",0.5146823981005689,"— Нет, не постыжусь... ",Нет вы меня обвели вокруг пальца сэр потому что это была моя работа понимаете мою работу вашу а потом еще и вот эту которая только вышла из употребления но которую я все равно делаю до сих пор хотя мне уж
69,22401,"О, ты мне враг — ты отнял у меня Все, что я в жизни… Дон Гуан Милое созданье!",0.4202046618989097,Милое созданье! ,Ты ведь не веришь во все эти истории про любовь и страсть к женщине на одну ночь? Потому как тебе это кажется смешным а людям серьезным.
70,14813,"Антракт – это когда одно кончилось, а другое еще не началось. ",0.7636089797411034,"Антракт — это когда одно отделе ние кончилось, а другое ещё не началось. ",Антрацитовый уголь закончился раньше ангины и дизентерии.
71,2280,"— Вот видите, зачем же вы тогда отогнали меня? ",0.6911624066924047,"— Вот видите, зачем же вы тогда убежали от меня? ",почему не остались и дали мне это сделать а потом сами придрались к этому кольцу.
72,23065,"— Вы, Казанзаки, мне всякой чушью голову не морочьте. ",0.3361760909498496,— Вы — Казанзаки? ,Я сказал тебе что ничего из этого дерьма реальным быть не может.
73,22856,"- кричала Аделаида: - все вместе и непременно князь с нами; не за чем вам уходить, милый вы человек! ",0.7182359793960674,"— кричала Аделаида. — Все вместе иобязательно князь с нами; незачем вам уходить, милый вы человек! ","""Князь"" со своими сторонниками собирался сражаться в Берлине до победного конца."
74,18679,Нет среди пленных и советника Осман-паши пресловутого Али-бея. ,0.3627966861847815,То победил бы Осман-паша,Нет ни одного из окружения убитого в Стамбуле российского посла.
75,15140,"Брат, вероятно, будет профессором, он все равно не станет жить здесь. ",0.9562447424179285,"Брат, вероятно, будет профессором, он всё равно не станет жить здесь. ",Брат предполагаемого убийцы российского посла в Анкаре окончил МГУ.
76,15015,— прошептал я. — Кто он? ,0.6032612110624727,— Кто он? ,шепнул тихо сам себе.
77,8874,", нальют полблюдца молока – и все.",0.4111199977651777,"И ещё говорят, что я обжора… Дают только косточку от котлет ки, наливают полблюдца молока — и всё. ",Набиуллина призвала россиян к бережному отношению ко всем банкам.
78,10319,"Потому что в памяти моей она напечатлелась, как сладкий сон, который долго помнишь после пробуждения; потому что я вечно буду помнить тот миг, когда вы так братски открыли мне свое сердце и так великодушно приняли в дар мое, убитое, чтоб его беречь, лелеять, вылечить его... ",0.7405684294855843,"Потому что в памяти моей она осталась, как сон, который долго помнишь, потому что я вечно буду помнить тот миг, когда вы так братски открыли мне своё сердце и приняли моё, убитое, чтоб вылечить его.",Потому ли любовь моя была всегда взаимной с первого же момента нашей встречи? С тех самых пор люблю вас обоих до сих помню это событие навсегда запечатлевшееся у меня на душе.
79,19081,"— Ого, да здесь весело! ",0.3584717478130045,Да у вас тут весело! ,Да тут просто филиал ада какой то.
80,2505,"Связь ее с этим кругом держалась чрез княгиню Бетси Тверскую, жену ее двоюродного брата, у которой было сто двадцать тысяч дохода и которая с самого появления Анны в свет особенно полюбила ее, ухаживала зa ней и втягивала в свой круг, смеясь над кругом графини Лидии Ивановны",0.6359229091408118,"Связь её с этим кругом держалась через княгиню Бетси Тверскую, которая с самого появления Анны в свете особенно полюбила её. ","Княгиня Мария Тёмкина-Ростовская была женой её родного дяди (прадеда Марии Калиновской) по материнской линии - сестры матери Екатерины Великой.Княгине Анне Ярославне сестрам о браке сказала: ""Ну мы же все невесты"" = «Мы как будто на помолвку собрались выйти замуж». А сама связь их ни через кого не поддерживалась? Почему? Каковы были причины этой связи между сестрой Болконского Анна Ильинична Ростовскояойи и племянницей Ивана Андреевича Шерер фон дер Рижским."
81,12611,"Ямщику вздумалось ехать рекою, что должно было сократить нам путь тремя верстами. ",0.6798796322733397,"Ямщик решил ехать рекой, что должно было сократить нам путь. ","Ямщик решил переправиться через реку двумя способами: 1) напрямик 2), сократив расстояние между обоими."
82,21670,Ей-богу! ,0.4245275100632016,Я не могу! ,Честное слово я говорю правду
83,21609,"- О-очень при-ятно, - заметил тот, - и очень помню даже. ",0.7480152964237087,"— О-очень при-ятно, — заметил тот, — и помню даже. ",Я это хорошо запомнил потому что сам этого хотел.
84,3369,Вернулся из Туркестана. ,0.75409454240389,Приехал из Туркестана. ,Я вернулся домой после долгого путешествия.
85,5493,— Какого же цвета у него было платье?,0.4742755159775269,Какого цвета у него была одежда? ,цвет платья девушки в красном винтажном стиле.
86,10272,"Представиться ей, подбиться в её милость, – пожалуй, сделаться её любовником, но на это требуется время – а ей восемьдесят семь лет, – она может умереть через неделю, —да через два дня!.. ",0.7452625816460626,"Представиться ей, понравиться, может быть, сделаться её любовником, но на это всё требуется время, а ей восемьдесят семь лет, она может умереть через неделю, через два дня!.. ",Я подумал что было бы весьма мило притвориться влюбленным и добиться расположения ее милости.
87,15343,"Причины знать тебе не нужно, и я их не скажу. ",0.3410400527171606,И я ничего не скажу. ,Я никому ничего рассказывать пока точно тоже смысла нет.
88,2584,"Что я тебе приказывал, растакой с… с… Боцман подскочил к снасти, раздернул ее и сдержанно сердито воркнул: — Чего копались тут, такие-сякие, словно клопы в кипятке? ",0.6236910445962486,"Боцман подбежал к снасти, раздёрнул её и крикнул: — Что копались тут, такие-сякие, как клопы в кипятке? ",Что ты там говорил про то что они хотели от нас а мы им скажем да или нет вот как сейчас скажи нам правду ведь это не так ли приятель ответь мне если бы тебя поставили на мое место ну же
89,21007,"— П-полагаю, пресловутый перстень, по-румынски inel. 20 июля Лукан его проиграл, 29-го отыграл обратно",0.5926133251489343,Кольцо по-румынски «inel». 20 июля Лукан его проиграл. 29-го вернул,"У кого из известных исследователей есть упоминание о ""пальца Дракулы"" в румынской версии мифов?."
90,521,"- обратился генерал к Гане, который тем временем вынул из своего портфеля и подал ему фотографический портрет большого формата: - ба! ",0.8628581023013402,"— обратился генерал к Гане, который вынул из своего портфеля и подал ему фотографический портрет большого формата: — Ба!",какой вид имеет лицо генерала в момент получения портрета крупным планом на снимке? а б г) ) В каком виде оно будет представлено генералу впоследствии при получении им лично этого Портретного изображения.
91,5837,"Я буду говорить откровенно, быть может, иногда несколько резко… вас покоробит от моих слов, но вы не сердитесь, друже… Вы знаете мои к вам чувства: люблю вас больше всех в уезде и уважаю… Говорю вам не ради упрека и осуждений, не для того, чтоб колоть вас. ",0.388605959081672,"Вы знаете, что я люблю и уважаю вас больше всех в этом уезде. ",я бы хотел поговорить об этом с вами сэр если хотите пожалуйста присоединюсь сейчас к тебе через минуту хорошо дорогая потому что мне нужно кое о чём тебя спросить а ты извини возможно хочешь кушать ѕокада всего лишь минутку поболтать со мной
92,18821,Однако принятое ею письмо беспокоило её чрезвычайно. ,0.4873833824328113,"Однако письмо, которое она приняла, очень беспокоило её. ",Принятый конверт сильно ее встревожил.
93,70,"- Не национальное; хоть и по-русски, но не национальное; и либералы у нас не русские, и консерваторы не русские, все… И будьте уверены, что нация ничего не признает из того, что сделано помещиками и семинаристами, ни теперь, ни после… - Вот это хорошо! ",0.6657967062641591,"— Хоть и по-русски, но не национальное; и либералы у нас не русские, и консерваторы не русские, все",Вот о чем я говорю верно? Так вот как вы думаете отчего так много поляков в России а?) А ведь всё просто: если человек получил наследство от государства он становится полноправным гражданином этого самого государство потому что？.
94,22991,"Так и жили — я в походах, она в столице. ",0.3159703025420367,"Жить стали так: я — на войне, она — в столице. ",Я уехал на три месяца он остался с мамой.
95,13043,"Ведь у вас семья не бог весть как велика… Раз, два… да и обчелся… — Какие вы, все мужчины, странные! ",0.4569722906548642,"— У вас маленькая семья… — Какие вы, все мужчины, странные! ",Почему же мне с вами очень весело? Разве что потому что я сама такая.
